x,y,z,y-coordinate,x_velocity,y_velocity,z_velocity
337.13849,-2159.3984,-3447,-2159.6892,,0,0
337.13849,-2114.6768,-3447,-2114.9614,,0,0
337.13849,-2069.9551,-3447,-2070.2339,,0,0
337.13849,-2025.2338,-3447,-2025.5065,,0,0
337.13849,-1980.5122,-3447,-1980.7789,,0,0
337.13849,-1935.7905,-3447,-1936.0514,,0,0
337.13849,-1891.0691,-3447,-1891.3239,,0,0
337.13849,-1846.3475,-3447,-1846.5963,,0,0
337.13849,-1801.626,-3447,-1801.8689,,0,0
337.13849,-1756.9045,-3447,-1757.1414,,0,0
337.13849,-1712.1831,-3447,-1712.4138,,0,0
337.13849,-1667.4614,-3447,-1667.6863,,0,0
337.13849,-1622.7399,-3447,-1622.9587,,0,0
337.13849,-1578.0183,-3447,-1578.2313,,0,0
337.13849,-1533.2968,-3447,-1533.5038,,0,0
337.13849,-1488.5753,-3447,-1488.7762,,0,0
337.13849,-1443.8538,-3447,-1444.0487,,0,0
337.13849,-1399.1323,-3447,-1399.3212,,0,0
337.13849,-1354.4106,-3447,-1354.5938,,0,0
337.13849,-1309.6892,-3447,-1309.8661,,0,0
337.13849,-1264.9677,-3447,-1265.1387,,0,0
337.13849,-1220.2461,-3447,-1220.4111,,0,0
337.13849,-1175.5247,-3447,-1175.6836,,0,0
337.13849,-1130.8031,-3447,-1130.9561,,0,0
337.13849,-1086.0815,-3447,-1086.2286,,0,0
337.13849,-1041.36,-3447,-1041.5011,,0,0
337.13849,-996.63849,-3447,-996.77356,,0,0
337.13849,-951.91693,-3447,-952.04602,,0,0
337.13849,-907.19537,-3447,-907.31848,,0,0
337.13849,-862.47388,-3447,-862.59094,,0,0
337.13849,-817.75232,-3447,-817.86346,,0,0
337.13849,-773.03076,-3447,-773.13593,,0,0
337.13849,-728.30927,-3447,-728.40839,,0,0
337.13849,-683.58777,-3447,-683.68091,,0,0
337.13849,-638.86621,-3447,-638.95337,,0,0
337.13849,-594.14465,-3447,-594.22583,,0,0
337.13849,-549.42316,-3447,-549.49835,,0,0
337.13849,-504.70163,-3447,-504.77081,,0,0
337.13849,-459.9801,-3447,-460.0433,,0,0
337.13849,-415.25854,-3447,-415.3158,,0,0
337.13849,-370.53702,-3447,-370.58826,,0,0
337.13849,-325.81549,-3447,-325.86075,,0,0
337.13849,-281.09393,-3447,-281.13324,,0,0
337.13849,-236.37241,-3447,-236.40573,,0,0
337.13849,-191.65089,-3447,-191.67819,,0,0
337.13849,-146.92937,-3447,-146.95068,,0,0
337.13849,-102.20782,-3447,-102.22318,,0,0
337.13849,-57.486298,-3447,-57.49564,,0,0
337.13849,-12.764765,-3447,-12.768133,,0,0
337.13849,-4463.6289,-3404,-4463.7002,,0,0
337.13849,-4442.5488,-3404,-4442.6099,,0,0
337.13849,-4420.4141,-3404,-4420.4644,,0,0
337.13849,-4754.3291,-3403,-4754.6313,,0,0
337.13849,-4747.7998,-3403,-4748.0957,,0,0
337.13849,-4740.9434,-3403,-4741.2329,,0,0
337.13849,-4733.7451,-3403,-4734.0269,,0,0
337.13849,-4726.186,-3403,-4726.4609,,0,0
337.13849,-4718.2485,-3403,-4718.5161,,0,0
337.13849,-4709.915,-3403,-4710.1743,,0,0
337.13849,-4701.1636,-3403,-4701.415,,0,0
337.13849,-4691.9731,-3403,-4692.2163,,0,0
337.13849,-4682.3232,-3403,-4682.5581,,0,0
337.13849,-4672.1909,-3403,-4672.417,,0,0
337.13849,-4661.5493,-3403,-4661.7671,,0,0
337.13849,-4650.3779,-3403,-4650.5864,,0,0
337.13849,-4638.6475,-3403,-4638.8462,,0,0
337.13849,-4626.3281,-3403,-4626.5171,,0,0
337.13849,-4613.395,-3403,-4613.5737,,0,0
337.13849,-4599.8154,-3403,-4599.9834,,0,0
337.13849,-4585.5532,-3403,-4585.7109,,0,0
337.13849,-4570.5806,-3403,-4570.7266,,0,0
337.13849,-4554.8594,-3403,-4554.9932,,0,0
337.13849,-4538.3481,-3403,-4538.4707,,0,0
337.13849,-4521.0151,-3403,-4521.1245,,0,0
337.13849,-4502.8145,-3403,-4502.9111,,0,0
337.13849,-4483.6997,-3403,-4483.7837,,0,0
337.13849,-4397.478,-3403,-4397.2739,,0,0
337.13849,-4374.293,-3403,-4374.0317,,0,0
337.13849,-4351.1372,-3403,-4350.8823,,0,0
337.13849,-459.97064,-3403,-460.01129,,0,0
337.13849,-415.25003,-3403,-415.2868,,0,0
337.13849,-370.52936,-3403,-370.56235,,0,0
337.13849,-325.80875,-3403,-325.83786,,0,0
337.13849,-281.0881,-3403,-281.1134,,0,0
337.13849,-236.36746,-3403,-236.3889,,0,0
337.13849,-191.64685,-3403,-191.66444,,0,0
337.13849,-146.92621,-3403,-146.93997,,0,0
337.13849,-102.20557,-3403,-102.21548,,0,0
337.13849,-57.484947,-3403,-57.491009,,0,0
337.13849,-12.764315,-3403,-12.766523,,0,0
337.13849,-4864.4541,-3402,-4864.873,,0,0
337.13849,-4863.4316,-3402,-4863.8496,,0,0
337.13849,-4862.3584,-3402,-4862.7749,,0,0
337.13849,-4861.2314,-3402,-4861.6465,,0,0
337.13849,-4860.0479,-3402,-4860.4614,,0,0
337.13849,-4858.8052,-3402,-4859.2173,,0,0
337.13849,-4857.5005,-3402,-4857.9111,,0,0
337.13849,-4856.1309,-3402,-4856.5396,,0,0
337.13849,-4854.6919,-3402,-4855.0996,,0,0
337.13849,-4853.1816,-3402,-4853.5879,,0,0
337.13849,-4851.5957,-3402,-4852,,0,0
337.13849,-4849.9307,-3402,-4850.333,,0,0
337.13849,-4848.1816,-3402,-4848.5825,,0,0
337.13849,-4846.3457,-3402,-4846.7441,,0,0
337.13849,-4844.418,-3402,-4844.8145,,0,0
337.13849,-4842.394,-3402,-4842.7881,,0,0
337.13849,-4840.2686,-3402,-4840.6606,,0,0
337.13849,-4838.0366,-3402,-4838.4263,,0,0
337.13849,-4835.6934,-3402,-4836.0806,,0,0
337.13849,-4833.2334,-3402,-4833.6177,,0,0
337.13849,-4830.6494,-3402,-4831.0313,,0,0
337.13849,-4827.9365,-3402,-4828.3154,,0,0
337.13849,-4825.0884,-3402,-4825.4644,,0,0
337.13849,-4822.0977,-3402,-4822.4702,,0,0
337.13849,-4818.9575,-3402,-4819.3267,,0,0
337.13849,-4815.6602,-3402,-4816.0259,,0,0
337.13849,-4812.1978,-3402,-4812.5601,,0,0
337.13849,-4808.5625,-3402,-4808.9209,,0,0
337.13849,-4804.7451,-3402,-4805.0996,,0,0
337.13849,-4800.7373,-3402,-4801.0869,,0,0
337.13849,-4796.5283,-3402,-4796.874,,0,0
337.13849,-4792.1094,-3402,-4792.4502,,0,0
337.13849,-4787.4697,-3402,-4787.8057,,0,0
337.13849,-4782.5972,-3402,-4782.9287,,0,0
337.13849,-4777.4814,-3402,-4777.8076,,0,0
337.13849,-4772.1104,-3402,-4772.4302,,0,0
337.13849,-4766.4697,-3402,-4766.7847,,0,0
337.13849,-4760.5474,-3402,-4760.8564,,0,0
337.13849,-4328.0029,-3402,-4327.7422,,0,0
337.13849,-4304.8848,-3402,-4304.6035,,0,0
337.13849,-4281.7778,-3402,-4281.4634,,0,0
337.13849,-4258.6807,-3402,-4258.3193,,0,0
337.13849,-4235.5938,-3402,-4235.1714,,0,0
337.13849,-4212.5176,-3402,-4212.0181,,0,0
337.13849,-4189.4512,-3402,-4188.8564,,0,0
337.13849,-4166.3955,-3402,-4165.6821,,0,0
337.13849,-4143.3506,-3402,-4142.4893,,0,0
337.13849,-4120.3149,-3402,-4119.269,,0,0
337.13849,-4097.2891,-3402,-4096.0073,,0,0
337.13849,-4074.2715,-3402,-4072.6833,,0,0
337.13849,-4051.261,-3402,-4049.2627,,0,0
337.13849,-4028.2566,-3402,-4025.6846,,0,0
337.13849,-4005.2563,-3402,-4001.8247,,0,0
337.13849,-3982.2576,-3402,-3977.3447,,0,0
337.13849,-3956.554,-3402,-3950.9551,,0,0
337.13849,-3927.1333,-3402,-3921.6953,,0,0
337.13849,-3894.2202,-3402,-3889.3364,,0,0
337.13849,-3856.4512,-3402,-3852.9629,,0,0
337.13849,-3814.0181,-3402,-3812.4336,,0,0
337.13849,-3769.2974,-3402,-3769.1504,,0,0
337.13849,-3724.5769,-3402,-3724.8979,,0,0
337.13849,-3679.8562,-3402,-3680.1736,,0,0
337.13849,-3635.1355,-3402,-3635.4492,,0,0
337.13849,-3590.4148,-3402,-3590.7246,,0,0
337.13849,-3545.6941,-3402,-3546.0002,,0,0
337.13849,-3500.9736,-3402,-3501.2756,,0,0
337.13849,-3456.2529,-3402,-3456.5513,,0,0
337.13849,-3411.5322,-3402,-3411.8267,,0,0
337.13849,-3366.8118,-3402,-3367.1023,,0,0
337.13849,-3322.0913,-3402,-3322.3779,,0,0
337.13849,-3277.3706,-3402,-3277.6533,,0,0
337.13849,-3232.6499,-3402,-3232.9287,,0,0
337.13849,-3187.9292,-3402,-3188.2043,,0,0
337.13849,-3143.2085,-3402,-3143.48,,0,0
337.13849,-3098.488,-3402,-3098.7554,,0,0
337.13849,-3053.7673,-3402,-3054.031,,0,0
337.13849,-3009.0466,-3402,-3009.3064,,0,0
337.13849,-2964.3262,-3402,-2964.582,,0,0
337.13849,-2919.6055,-3402,-2919.8577,,0,0
337.13849,-2874.8848,-3402,-2875.1331,,0,0
337.13849,-2830.1641,-3402,-2830.4084,,0,0
337.13849,-2785.4434,-3402,-2785.6841,,0,0
337.13849,-2740.7229,-3402,-2740.9595,,0,0
337.13849,-2696.0022,-3402,-2696.2351,,0,0
337.13849,-2651.2815,-3402,-2651.5107,,0,0
337.13849,-2606.5608,-3402,-2606.7861,,0,0
337.13849,-2561.8403,-3402,-2562.0618,,0,0
337.13849,-2517.1196,-3402,-2517.3372,,0,0
337.13849,-2472.3989,-3402,-2472.6128,,0,0
337.13849,-2427.6785,-3402,-2427.8882,,0,0
337.13849,-2382.958,-3402,-2383.1638,,0,0
337.13849,-2338.2373,-3402,-2338.4392,,0,0
337.13849,-2293.5166,-3402,-2293.7148,,0,0
337.13849,-2248.7959,-3402,-2248.9902,,0,0
337.13849,-2204.0752,-3402,-2204.2659,,0,0
337.13849,-2159.3547,-3402,-2159.5415,,0,0
337.13849,-2114.634,-3402,-2114.8169,,0,0
337.13849,-2069.9133,-3402,-2070.0925,,0,0
337.13849,-2025.1927,-3402,-2025.3679,,0,0
337.13849,-1980.472,-3402,-1980.6434,,0,0
337.13849,-1935.7515,-3402,-1935.9189,,0,0
337.13849,-1891.0308,-3402,-1891.1946,,0,0
337.13849,-1846.3103,-3402,-1846.4701,,0,0
337.13849,-1801.5896,-3402,-1801.7456,,0,0
337.13849,-1756.869,-3402,-1757.0211,,0,0
337.13849,-1712.1483,-3402,-1712.2966,,0,0
337.13849,-1667.4277,-3402,-1667.5721,,0,0
337.13849,-1622.707,-3402,-1622.8477,,0,0
337.13849,-1577.9863,-3402,-1578.1232,,0,0
337.13849,-1533.2657,-3402,-1533.3987,,0,0
337.13849,-1488.5452,-3402,-1488.6742,,0,0
337.13849,-1443.8245,-3402,-1443.9497,,0,0
337.13849,-1399.104,-3402,-1399.2253,,0,0
337.13849,-1354.3833,-3402,-1354.5009,,0,0
337.13849,-1309.6626,-3402,-1309.7764,,0,0
337.13849,-1264.942,-3402,-1265.0519,,0,0
337.13849,-1220.2213,-3402,-1220.3274,,0,0
337.13849,-1175.5007,-3402,-1175.6029,,0,0
337.13849,-1130.7802,-3402,-1130.8784,,0,0
337.13849,-1086.0596,-3402,-1086.1539,,0,0
337.13849,-1041.3389,-3402,-1041.4296,,0,0
337.13849,-996.61829,-3402,-996.70502,,0,0
337.13849,-951.89758,-3402,-951.98053,,0,0
337.13849,-907.17694,-3402,-907.25604,,0,0
337.13849,-862.4563,-3402,-862.53156,,0,0
337.13849,-817.73572,-3402,-817.80713,,0,0
337.13849,-773.01508,-3402,-773.08264,,0,0
337.13849,-728.29443,-3402,-728.35815,,0,0
337.13849,-683.57379,-3402,-683.63367,,0,0
337.13849,-638.85315,-3402,-638.90918,,0,0
337.13849,-594.13257,-3402,-594.18469,,0,0
337.13849,-549.41193,-3402,-549.46027,,0,0
337.13849,-504.69128,-3402,-504.73578,,0,0
337.13849,-4638.5835,-3358,-4638.686,,0,0
337.13849,-4626.2593,-3358,-4626.3545,,0,0
337.13849,-4613.3188,-3358,-4613.4067,,0,0
337.13849,-4599.7314,-3358,-4599.8115,,0,0
337.13849,-4585.4634,-3358,-4585.5361,,0,0
337.13849,-4570.4824,-3358,-4570.5464,,0,0
337.13849,-4554.7524,-3358,-4554.8076,,0,0
337.13849,-4538.2354,-3358,-4538.2822,,0,0
337.13849,-4520.8926,-3358,-4520.9302,,0,0
337.13849,-4502.6821,-3358,-4502.7104,,0,0
337.13849,-4483.5601,-3358,-4483.5791,,0,0
337.13849,-4463.4819,-3358,-4463.4917,,0,0
337.13849,-4442.3984,-3358,-4442.3989,,0,0
337.13849,-4420.2607,-3358,-4420.2515,,0,0
337.13849,-4397.3696,-3358,-4397.2432,,0,0
337.13849,-4374.2681,-3358,-4374.0063,,0,0
337.13849,-951.91589,-3358,-951.96686,,0,0
337.13849,-907.1944,-3358,-907.24298,,0,0
337.13849,-862.47296,-3358,-862.51917,,0,0
337.13849,-817.75146,-3358,-817.79535,,0,0
337.13849,-773.03003,-3358,-773.07147,,0,0
337.13849,-728.30847,-3358,-728.3476,,0,0
337.13849,-683.58698,-3358,-683.62378,,0,0
337.13849,-638.86554,-3358,-638.89996,,0,0
337.13849,-594.14404,-3358,-594.17609,,0,0
337.13849,-549.42255,-3358,-549.45227,,0,0
337.13849,-504.70105,-3358,-504.72845,,0,0
337.13849,-459.97958,-3358,-460.00458,,0,0
337.13849,-415.25809,-3358,-415.28076,,0,0
337.13849,-370.53662,-3358,-370.55692,,0,0
337.13849,-325.81512,-3358,-325.83307,,0,0
337.13849,-281.09363,-3358,-281.10922,,0,0
337.13849,-236.37216,-3358,-236.38541,,0,0
337.13849,-191.65068,-3358,-191.66156,,0,0
337.13849,-146.9292,-3358,-146.9377,,0,0
337.13849,-102.2077,-3358,-102.21387,,0,0
337.13849,-57.486221,-3358,-57.49004,,0,0
337.13849,-12.764741,-3358,-12.766197,,0,0
337.13849,-4864.5469,-3357,-4864.8032,,0,0
337.13849,-4863.5234,-3357,-4863.7793,,0,0
337.13849,-4862.4492,-3357,-4862.7041,,0,0
337.13849,-4861.3213,-3357,-4861.5752,,0,0
337.13849,-4860.1367,-3357,-4860.3901,,0,0
337.13849,-4858.8936,-3357,-4859.1455,,0,0
337.13849,-4857.5879,-3357,-4857.8389,,0,0
337.13849,-4856.2168,-3357,-4856.4668,,0,0
337.13849,-4854.7773,-3357,-4855.0259,,0,0
337.13849,-4853.2656,-3357,-4853.5132,,0,0
337.13849,-4851.6787,-3357,-4851.9248,,0,0
337.13849,-4850.0122,-3357,-4850.2568,,0,0
337.13849,-4848.2622,-3357,-4848.5059,,0,0
337.13849,-4846.4248,-3357,-4846.667,,0,0
337.13849,-4844.4951,-3357,-4844.7363,,0,0
337.13849,-4842.4697,-3357,-4842.709,,0,0
337.13849,-4840.3428,-3357,-4840.5801,,0,0
337.13849,-4838.1094,-3357,-4838.3452,,0,0
337.13849,-4835.7646,-3357,-4835.998,,0,0
337.13849,-4833.3018,-3357,-4833.5342,,0,0
337.13849,-4830.7168,-3357,-4830.9468,,0,0
337.13849,-4828.002,-3357,-4828.23,,0,0
337.13849,-4825.1514,-3357,-4825.3774,,0,0
337.13849,-4822.1582,-3357,-4822.3823,,0,0
337.13849,-4819.0156,-3357,-4819.2373,,0,0
337.13849,-4815.7158,-3357,-4815.9351,,0,0
337.13849,-4812.251,-3357,-4812.4673,,0,0
337.13849,-4808.6128,-3357,-4808.8267,,0,0
337.13849,-4804.793,-3357,-4805.0034,,0,0
337.13849,-4800.7817,-3357,-4800.9893,,0,0
337.13849,-4796.5698,-3357,-4796.7749,,0,0
337.13849,-4792.1475,-3357,-4792.3491,,0,0
337.13849,-4787.5039,-3357,-4787.7026,,0,0
337.13849,-4782.6279,-3357,-4782.8232,,0,0
337.13849,-4777.5088,-3357,-4777.6997,,0,0
337.13849,-4772.1333,-3357,-4772.3203,,0,0
337.13849,-4766.4883,-3357,-4766.6724,,0,0
337.13849,-4760.562,-3357,-4760.7412,,0,0
337.13849,-4754.3389,-3357,-4754.5137,,0,0
337.13849,-4747.8047,-3357,-4747.9751,,0,0
337.13849,-4740.9434,-3357,-4741.1094,,0,0
337.13849,-4733.7388,-3357,-4733.9004,,0,0
337.13849,-4726.1748,-3357,-4726.3306,,0,0
337.13849,-4718.2314,-3357,-4718.3828,,0,0
337.13849,-4709.8916,-3357,-4710.0371,,0,0
337.13849,-4701.1343,-3357,-4701.2739,,0,0
337.13849,-4691.9385,-3357,-4692.0728,,0,0
337.13849,-4682.2832,-3357,-4682.4111,,0,0
337.13849,-4672.1445,-3357,-4672.2666,,0,0
337.13849,-4661.4985,-3357,-4661.6147,,0,0
337.13849,-4650.3208,-3357,-4650.4302,,0,0
337.13849,-4351.1758,-3357,-4350.8682,,0,0
337.13849,-4328.0898,-3357,-4327.7495,,0,0
337.13849,-4305.0078,-3357,-4304.6299,,0,0
337.13849,-4281.9297,-3357,-4281.5034,,0,0
337.13849,-4258.8555,-3357,-4258.3677,,0,0
337.13849,-4235.7861,-3357,-4235.2222,,0,0
337.13849,-4212.7231,-3357,-4212.0649,,0,0
337.13849,-4189.666,-3357,-4188.8926,,0,0
337.13849,-4166.6152,-3357,-4165.7012,,0,0
337.13849,-4143.5708,-3357,-4142.4844,,0,0
337.13849,-4120.5327,-3357,-4119.2329,,0,0
337.13849,-4097.501,-3357,-4095.9319,,0,0
337.13849,-4074.4739,-3357,-4072.561,,0,0
337.13849,-4051.4517,-3357,-4049.0862,,0,0
337.13849,-4028.4331,-3357,-4025.4465,,0,0
337.13849,-4005.4165,-3357,-4001.5171,,0,0
337.13849,-3982.3997,-3357,-3976.9551,,0,0
337.13849,-3956.6768,-3357,-3950.4678,,0,0
337.13849,-3927.2368,-3357,-3920.9094,,0,0
337.13849,-3894.3076,-3357,-3888.6897,,0,0
337.13849,-3856.5278,-3357,-3852.5334,,0,0
337.13849,-3814.0908,-3357,-3812.137,,0,0
337.13849,-3769.3691,-3357,-3769.0566,,0,0
337.13849,-3724.6479,-3357,-3724.845,,0,0
337.13849,-3679.9265,-3357,-3680.1211,,0,0
337.13849,-3635.2051,-3357,-3635.3972,,0,0
337.13849,-3590.4834,-3357,-3590.6733,,0,0
337.13849,-3545.7617,-3357,-3545.9495,,0,0
337.13849,-3501.0405,-3357,-3501.2256,,0,0
337.13849,-3456.3191,-3357,-3456.502,,0,0
337.13849,-3411.5974,-3357,-3411.7781,,0,0
337.13849,-3366.876,-3357,-3367.0542,,0,0
337.13849,-3322.1545,-3357,-3322.3303,,0,0
337.13849,-3277.4331,-3357,-3277.6064,,0,0
337.13849,-3232.7117,-3357,-3232.8828,,0,0
337.13849,-3187.99,-3357,-3188.1589,,0,0
337.13849,-3143.2686,-3357,-3143.4351,,0,0
337.13849,-3098.5474,-3357,-3098.7112,,0,0
337.13849,-3053.8257,-3357,-3053.9873,,0,0
337.13849,-3009.104,-3357,-3009.2634,,0,0
337.13849,-2964.3828,-3357,-2964.5396,,0,0
337.13849,-2919.6614,-3357,-2919.8159,,0,0
337.13849,-2874.9399,-3357,-2875.092,,0,0
337.13849,-2830.2183,-3357,-2830.3682,,0,0
337.13849,-2785.4966,-3357,-2785.6443,,0,0
337.13849,-2740.7754,-3357,-2740.9204,,0,0
337.13849,-2696.0537,-3357,-2696.1965,,0,0
337.13849,-2651.3323,-3357,-2651.4727,,0,0
337.13849,-2606.6108,-3357,-2606.7488,,0,0
337.13849,-2561.8894,-3357,-2562.0251,,0,0
337.13849,-2517.168,-3357,-2517.3013,,0,0
337.13849,-2472.4463,-3357,-2472.5774,,0,0
337.13849,-2427.7249,-3357,-2427.8535,,0,0
337.13849,-2383.0034,-3357,-2383.1296,,0,0
337.13849,-2338.2817,-3357,-2338.406,,0,0
337.13849,-2293.5605,-3357,-2293.6821,,0,0
337.13849,-2248.8389,-3357,-2248.9583,,0,0
337.13849,-2204.1177,-3357,-2204.2344,,0,0
337.13849,-2159.396,-3357,-2159.5105,,0,0
337.13849,-2114.6746,-3357,-2114.7866,,0,0
337.13849,-2069.9531,-3357,-2070.0627,,0,0
337.13849,-2025.2314,-3357,-2025.339,,0,0
337.13849,-1980.51,-3357,-1980.6151,,0,0
337.13849,-1935.7886,-3357,-1935.8914,,0,0
337.13849,-1891.0671,-3357,-1891.1675,,0,0
337.13849,-1846.3455,-3357,-1846.4436,,0,0
337.13849,-1801.6241,-3357,-1801.7198,,0,0
337.13849,-1756.9026,-3357,-1756.996,,0,0
337.13849,-1712.1812,-3357,-1712.2721,,0,0
337.13849,-1667.4596,-3357,-1667.5483,,0,0
337.13849,-1622.7382,-3357,-1622.8245,,0,0
337.13849,-1578.0167,-3357,-1578.1006,,0,0
337.13849,-1533.2952,-3357,-1533.3767,,0,0
337.13849,-1488.5737,-3357,-1488.653,,0,0
337.13849,-1443.8522,-3357,-1443.9291,,0,0
337.13849,-1399.1309,-3357,-1399.2052,,0,0
337.13849,-1354.4093,-3357,-1354.4813,,0,0
337.13849,-1309.6877,-3357,-1309.7576,,0,0
337.13849,-1264.9663,-3357,-1265.0337,,0,0
337.13849,-1220.2448,-3357,-1220.3098,,0,0
337.13849,-1175.5233,-3357,-1175.5861,,0,0
337.13849,-1130.8018,-3357,-1130.8622,,0,0
337.13849,-1086.0803,-3357,-1086.1383,,0,0
337.13849,-1041.3589,-3357,-1041.4146,,0,0
337.13849,-996.63739,-3357,-996.69067,,0,0
337.13849,-1265.0287,-3313,-1265.0721,,0,0
337.13849,-1220.3049,-3313,-1220.3469,,0,0
337.13849,-1175.5812,-3313,-1175.6218,,0,0
337.13849,-1130.8577,-3313,-1130.8966,,0,0
337.13849,-1086.1339,-3313,-1086.1714,,0,0
337.13849,-1041.4102,-3313,-1041.4462,,0,0
337.13849,-996.68665,-3313,-996.72101,,0,0
337.13849,-951.96289,-3313,-951.99585,,0,0
337.13849,-907.23926,-3313,-907.27069,,0,0
337.13849,-862.51563,-3313,-862.54553,,0,0
337.13849,-817.79193,-3313,-817.82031,,0,0
337.13849,-773.06824,-3313,-773.09509,,0,0
337.13849,-728.34454,-3313,-728.36993,,0,0
337.13849,-683.62091,-3313,-683.64471,,0,0
337.13849,-638.89722,-3313,-638.91956,,0,0
337.13849,-594.17352,-3313,-594.19434,,0,0
337.13849,-549.44983,-3313,-549.46918,,0,0
337.13849,-504.7262,-3313,-504.74396,,0,0
337.13849,-460.0025,-3313,-460.0188,,0,0
337.13849,-415.27887,-3313,-415.29361,,0,0
337.13849,-370.55518,-3313,-370.56842,,0,0
337.13849,-325.83154,-3313,-325.84323,,0,0
337.13849,-281.10785,-3313,-281.11804,,0,0
337.13849,-236.38419,-3313,-236.39284,,0,0
337.13849,-191.66052,-3313,-191.66766,,0,0
337.13849,-146.93684,-3313,-146.94249,,0,0
337.13849,-102.21317,-3313,-102.21729,,0,0
337.13849,-57.489502,-3313,-57.492104,,0,0
337.13849,-12.765834,-3313,-12.766897,,0,0
337.13849,-4864.7847,-3312,-4864.9497,,0,0
337.13849,-4863.7607,-3312,-4863.9253,,0,0
337.13849,-4862.6855,-3312,-4862.8496,,0,0
337.13849,-4861.5566,-3312,-4861.7202,,0,0
337.13849,-4860.3711,-3312,-4860.5342,,0,0
337.13849,-4859.126,-3312,-4859.2891,,0,0
337.13849,-4857.8193,-3312,-4857.9819,,0,0
337.13849,-4856.4473,-3312,-4856.6089,,0,0
337.13849,-4855.0059,-3312,-4855.1675,,0,0
337.13849,-4853.4932,-3312,-4853.6543,,0,0
337.13849,-4851.9048,-3312,-4852.0649,,0,0
337.13849,-4850.2363,-3312,-4850.3965,,0,0
337.13849,-4848.4849,-3312,-4848.644,,0,0
337.13849,-4846.646,-3312,-4846.8042,,0,0
337.13849,-4844.7153,-3312,-4844.8726,,0,0
337.13849,-4842.6875,-3312,-4842.8442,,0,0
337.13849,-4840.5586,-3312,-4840.7144,,0,0
337.13849,-4838.3232,-3312,-4838.4785,,0,0
337.13849,-4835.9766,-3312,-4836.1304,,0,0
337.13849,-4833.5117,-3312,-4833.665,,0,0
337.13849,-4830.9243,-3312,-4831.0762,,0,0
337.13849,-4828.207,-3312,-4828.3579,,0,0
337.13849,-4825.354,-3312,-4825.5039,,0,0
337.13849,-4822.3584,-3312,-4822.5073,,0,0
337.13849,-4819.2129,-3312,-4819.3604,,0,0
337.13849,-4815.9097,-3312,-4816.0562,,0,0
337.13849,-4812.4419,-3312,-4812.5874,,0,0
337.13849,-4808.8008,-3312,-4808.9443,,0,0
337.13849,-4804.9775,-3312,-4805.1196,,0,0
337.13849,-4800.9629,-3312,-4801.1035,,0,0
337.13849,-4796.7471,-3312,-4796.8867,,0,0
337.13849,-4792.3208,-3312,-4792.459,,0,0
337.13849,-4787.6738,-3312,-4787.8101,,0,0
337.13849,-4782.7935,-3312,-4782.9287,,0,0
337.13849,-4777.6699,-3312,-4777.8027,,0,0
337.13849,-4772.2896,-3312,-4772.4209,,0,0
337.13849,-4766.6401,-3312,-4766.7695,,0,0
337.13849,-4760.709,-3312,-4760.8359,,0,0
337.13849,-4754.4805,-3312,-4754.6055,,0,0
337.13849,-4747.9409,-3312,-4748.064,,0,0
337.13849,-4741.0742,-3312,-4741.1953,,0,0
337.13849,-4733.8643,-3312,-4733.9824,,0,0
337.13849,-4726.2935,-3312,-4726.4092,,0,0
337.13849,-4718.3447,-3312,-4718.4575,,0,0
337.13849,-4709.998,-3312,-4710.1084,,0,0
337.13849,-4701.2339,-3312,-4701.3413,,0,0
337.13849,-4692.0317,-3312,-4692.1362,,0,0
337.13849,-4682.3701,-3312,-4682.4712,,0,0
337.13849,-4672.2246,-3312,-4672.3228,,0,0
337.13849,-4661.5723,-3312,-4661.6665,,0,0
337.13849,-4650.3867,-3312,-4650.4775,,0,0
337.13849,-4638.6426,-3312,-4638.729,,0,0
337.13849,-4626.3105,-3312,-4626.3936,,0,0
337.13849,-4613.3628,-3312,-4613.4409,,0,0
337.13849,-4599.7676,-3312,-4599.8413,,0,0
337.13849,-4585.4922,-3312,-4585.561,,0,0
337.13849,-4570.5034,-3312,-4570.5674,,0,0
337.13849,-4554.7651,-3312,-4554.8237,,0,0
337.13849,-4538.2402,-3312,-4538.2935,,0,0
337.13849,-4520.8892,-3312,-4520.9365,,0,0
337.13849,-4502.6709,-3312,-4502.7119,,0,0
337.13849,-4483.5415,-3312,-4483.5757,,0,0
337.13849,-4463.4556,-3312,-4463.4834,,0,0
337.13849,-4442.3657,-3312,-4442.3862,,0,0
337.13849,-4420.2217,-3312,-4420.2349,,0,0
337.13849,-4397.353,-3312,-4397.2944,,0,0
337.13849,-4374.2998,-3312,-4374.083,,0,0
337.13849,-4351.2471,-3312,-4350.9438,,0,0
337.13849,-4328.1934,-3312,-4327.8315,,0,0
337.13849,-4305.1377,-3312,-4304.7192,,0,0
337.13849,-4282.082,-3312,-4281.5991,,0,0
337.13849,-4259.0264,-3312,-4258.4673,,0,0
337.13849,-4235.9722,-3312,-4235.3218,,0,0
337.13849,-4212.9204,-3312,-4212.1611,,0,0
337.13849,-4189.8721,-3312,-4188.9814,,0,0
337.13849,-4166.8267,-3312,-4165.7783,,0,0
337.13849,-4143.7847,-3312,-4142.5449,,0,0
337.13849,-4120.7471,-3312,-4119.2725,,0,0
337.13849,-4097.7139,-3312,-4095.9473,,0,0
337.13849,-4074.6841,-3312,-4072.5481,,0,0
337.13849,-4051.6582,-3312,-4049.0422,,0,0
337.13849,-4028.6357,-3312,-4025.3699,,0,0
